Fly_ID_8719	0.210	0.277	0.189	0.113	0.141	0.111
Fly_ID_8718	0.273	0.156	0.206	0.174	0.169	0.107
Fly_ID_8717	0.210	0.294	0.173	0.214	0.088	0.083
Fly_ID_8716	0.235	0.240	0.156	0.145	0.192	0.081
Fly_ID_8715	0.266	0.229	0.199	0.113	0.105	0.107
Fly_ID_8714	0.351	0.156	0.232	0.232	0.194	0.146
Fly_ID_8713	0.230	0.174	0.231	0.225	0.137	0.117
Fly_ID_8712	0.224	0.221	0.228	0.214	0.131	0.125
Fly_ID_8711	0.341	0.185	0.248	0.188	0.091	0.091
Fly_ID_8710	0.398	0.271	0.180	0.179	0.104	0.126
Fly_ID_871	0.247	0.291	0.202	0.153	0.180	0.084
Fly_ID_8709	0.249	0.297	0.199	0.147	0.140	0.150
Fly_ID_8708	0.227	0.250	0.189	0.240	0.098	0.084
Fly_ID_8707	0.212	0.218	0.208	0.209	0.178	0.133
Fly_ID_8706	0.215	0.219	0.193	0.236	0.183	0.112
Fly_ID_8705	0.238	0.261	0.226	0.181	0.120	0.136
Fly_ID_8704	0.274	0.290	0.184	0.164	0.081	0.110
Fly_ID_8703	0.251	0.171	0.244	0.188	0.176	0.091
Fly_ID_8702	0.336	0.268	0.206	0.182	0.091	0.144
Fly_ID_8701	0.224	0.229	0.220	0.217	0.144	0.083
Fly_ID_8700	0.396	0.168	0.212	0.220	0.144	0.118
Fly_ID_870	0.313	0.295	0.234	0.192	0.135	0.125
Fly_ID_87	0.218	0.187	0.160	0.114	0.177	0.110
Fly_ID_8699	0.229	0.231	0.174	0.104	0.125	0.091
Fly_ID_8698	0.360	0.280	0.243	0.167	0.093	0.118
Fly_ID_8697	0.214	0.263	0.151	0.185	0.102	0.131
Fly_ID_8696	0.253	0.275	0.175	0.207	0.153	0.093
Fly_ID_8695	0.347	0.269	0.224	0.103	0.182	0.129
Fly_ID_8694	0.284	0.229	0.237	0.131	0.082	0.090
Fly_ID_8693	0.230	0.184	0.226	0.205	0.115	0.111
Fly_ID_8692	0.372	0.216	0.214	0.130	0.093	0.132
Fly_ID_8691	0.273	0.244	0.195	0.243	0.193	0.100
Fly_ID_8690	0.322	0.256	0.206	0.125	0.164	0.114
Fly_ID_869	0.291	0.177	0.212	0.157	0.120	0.146
Fly_ID_8689	0.343	0.200	0.150	0.178	0.194	0.128
Fly_ID_8688	0.374	0.269	0.170	0.216	0.116	0.122
Fly_ID_8687	0.396	0.215	0.176	0.127	0.142	0.123
Fly_ID_8686	0.296	0.151	0.178	0.233	0.172	0.123
Fly_ID_8685	0.293	0.167	0.209	0.203	0.111	0.085
Fly_ID_8684	0.305	0.204	0.208	0.226	0.168	0.098
Fly_ID_8683	0.364	0.290	0.207	0.200	0.155	0.088
Fly_ID_8682	0.331	0.297	0.150	0.106	0.168	0.100
Fly_ID_8681	0.385	0.209	0.206	0.250	0.196	0.120
Fly_ID_8680	0.271	0.298	0.203	0.203	0.128	0.123
Fly_ID_868	0.325	0.175	0.223	0.129	0.194	0.092
Fly_ID_8679	0.290	0.222	0.188	0.103	0.122	0.138
Fly_ID_8678	0.333	0.257	0.223	0.112	0.153	0.083
Fly_ID_8677	0.390	0.258	0.169	0.207	0.142	0.121
Fly_ID_8676	0.219	0.174	0.160	0.154	0.179	0.109
Fly_ID_8675	0.343	0.241	0.154	0.187	0.110	0.105
Fly_ID_8674	0.236	0.228	0.170	0.180	0.156	0.126
Fly_ID_8673	0.288	0.164	0.220	0.221	0.106	0.125
Fly_ID_8672	0.351	0.241	0.222	0.147	0.086	0.126
Fly_ID_8671	0.285	0.158	0.245	0.107	0.109	0.090
Fly_ID_8670	0.277	0.234	0.225	0.163	0.165	0.080
Fly_ID_867	0.388	0.291	0.239	0.217	0.096	0.103
Fly_ID_8669	0.232	0.266	0.162	0.219	0.180	0.103
Fly_ID_8668	0.298	0.180	0.205	0.203	0.116	0.101
Fly_ID_8667	0.239	0.205	0.200	0.145	0.164	0.115
Fly_ID_8666	0.309	0.168	0.160	0.188	0.093	0.131
Fly_ID_8665	0.242	0.255	0.177	0.152	0.182	0.097
Fly_ID_8664	0.229	0.187	0.199	0.105	0.097	0.142
Fly_ID_8663	0.271	0.215	0.206	0.229	0.138	0.106
Fly_ID_8662	0.360	0.219	0.189	0.128	0.095	0.114
Fly_ID_8661	0.227	0.296	0.160	0.240	0.126	0.094
Fly_ID_8660	0.291	0.291	0.194	0.120	0.129	0.093
Fly_ID_866	0.345	0.213	0.158	0.245	0.144	0.096
Fly_ID_8659	0.286	0.208	0.181	0.158	0.141	0.130
Fly_ID_8658	0.273	0.201	0.186	0.177	0.097	0.101
Fly_ID_8657	0.233	0.187	0.212	0.113	0.092	0.146
Fly_ID_8656	0.230	0.218	0.231	0.170	0.180	0.100
Fly_ID_8655	0.363	0.153	0.210	0.207	0.114	0.111
Fly_ID_8654	0.203	0.274	0.240	0.121	0.106	0.137
Fly_ID_8653	0.309	0.280	0.164	0.147	0.118	0.139
Fly_ID_8652	0.280	0.269	0.202	0.237	0.114	0.081
Fly_ID_8651	0.345	0.249	0.209	0.203	0.189	0.145
Fly_ID_8650	0.276	0.231	0.187	0.172	0.135	0.083
Fly_ID_865	0.364	0.244	0.176	0.176	0.105	0.147
Fly_ID_8649	0.258	0.217	0.246	0.184	0.183	0.131
Fly_ID_8648	0.204	0.287	0.206	0.177	0.128	0.104
Fly_ID_8647	0.236	0.212	0.166	0.120	0.125	0.113
Fly_ID_8646	0.242	0.269	0.184	0.122	0.194	0.101
Fly_ID_8645	0.283	0.179	0.203	0.131	0.189	0.119
Fly_ID_8644	0.291	0.230	0.176	0.197	0.195	0.109
Fly_ID_8643	0.201	0.180	0.166	0.111	0.150	0.116
Fly_ID_8642	0.387	0.211	0.167	0.166	0.196	0.096
Fly_ID_8641	0.388	0.181	0.160	0.167	0.153	0.092
Fly_ID_8640	0.353	0.273	0.189	0.220	0.178	0.138
Fly_ID_864	0.319	0.256	0.225	0.199	0.196	0.147
Fly_ID_8639	0.208	0.292	0.232	0.125	0.093	0.117
Fly_ID_8638	0.263	0.252	0.174	0.126	0.155	0.096
Fly_ID_8637	0.253	0.269	0.165	0.129	0.154	0.114
Fly_ID_8636	0.240	0.197	0.245	0.181	0.163	0.105
Fly_ID_8635	0.328	0.172	0.205	0.128	0.108	0.137
Fly_ID_8634	0.259	0.266	0.164	0.185	0.093	0.105
Fly_ID_8633	0.314	0.281	0.214	0.104	0.200	0.137
Fly_ID_8632	0.355	0.174	0.220	0.139	0.196	0.094
Fly_ID_8631	0.367	0.282	0.205	0.205	0.153	0.136
Fly_ID_8630	0.362	0.257	0.221	0.123	0.090	0.113
Fly_ID_863	0.386	0.237	0.151	0.108	0.087	0.134
Fly_ID_8629	0.373	0.276	0.195	0.128	0.127	0.138
Fly_ID_8628	0.211	0.204	0.249	0.244	0.103	0.098
Fly_ID_8627	0.238	0.228	0.223	0.206	0.099	0.139
Fly_ID_8626	0.220	0.161	0.240	0.157	0.166	0.145
Fly_ID_8625	0.241	0.176	0.197	0.233	0.156	0.135
Fly_ID_8624	0.300	0.180	0.150	0.197	0.183	0.143
Fly_ID_8623	0.355	0.153	0.212	0.199	0.168	0.146
Fly_ID_8622	0.264	0.221	0.180	0.163	0.110	0.128
Fly_ID_8621	0.274	0.171	0.193	0.156	0.198	0.092
Fly_ID_8620	0.356	0.176	0.237	0.155	0.158	0.095
Fly_ID_862	0.380	0.266	0.175	0.230	0.130	0.124
Fly_ID_8619	0.343	0.235	0.235	0.139	0.109	0.129
Fly_ID_8618	0.371	0.221	0.226	0.242	0.169	0.115
Fly_ID_8617	0.256	0.212	0.158	0.168	0.134	0.120
Fly_ID_8616	0.356	0.247	0.207	0.215	0.197	0.092
Fly_ID_8615	0.368	0.186	0.238	0.120	0.196	0.112
Fly_ID_8614	0.382	0.174	0.222	0.163	0.150	0.122
Fly_ID_8613	0.245	0.251	0.160	0.121	0.159	0.092
Fly_ID_8612	0.260	0.295	0.213	0.105	0.120	0.120
Fly_ID_8611	0.348	0.269	0.157	0.104	0.147	0.141
Fly_ID_8610	0.208	0.262	0.200	0.156	0.092	0.089
Fly_ID_861	0.216	0.236	0.178	0.246	0.110	0.109
Fly_ID_8609	0.279	0.266	0.193	0.111	0.172	0.108
Fly_ID_8608	0.323	0.269	0.215	0.125	0.144	0.147
Fly_ID_8607	0.238	0.200	0.163	0.131	0.178	0.142
Fly_ID_8606	0.296	0.283	0.165	0.126	0.124	0.099
Fly_ID_8605	0.360	0.161	0.163	0.148	0.127	0.112
Fly_ID_8604	0.221	0.278	0.159	0.214	0.175	0.143
Fly_ID_8603	0.277	0.176	0.170	0.179	0.121	0.085
Fly_ID_8602	0.241	0.172	0.218	0.204	0.176	0.125
Fly_ID_8601	0.324	0.172	0.154	0.189	0.134	0.103
Fly_ID_8600	0.294	0.239	0.212	0.208	0.120	0.100
Fly_ID_860	0.366	0.162	0.243	0.237	0.103	0.131
Fly_ID_86	0.250	0.263	0.209	0.143	0.081	0.091
Fly_ID_8599	0.382	0.249	0.245	0.153	0.125	0.119
Fly_ID_8598	0.328	0.270	0.157	0.146	0.190	0.135
Fly_ID_8597	0.361	0.293	0.206	0.132	0.106	0.126
Fly_ID_8596	0.301	0.263	0.180	0.158	0.119	0.145
Fly_ID_8595	0.293	0.261	0.204	0.213	0.094	0.081
Fly_ID_8594	0.264	0.267	0.222	0.189	0.113	0.094
Fly_ID_8593	0.321	0.180	0.232	0.172	0.096	0.137
Fly_ID_8592	0.360	0.163	0.221	0.185	0.135	0.125
Fly_ID_8591	0.201	0.183	0.240	0.150	0.088	0.128
Fly_ID_8590	0.341	0.250	0.246	0.188	0.091	0.124
Fly_ID_859	0.309	0.194	0.235	0.209	0.110	0.102
Fly_ID_8589	0.208	0.178	0.218	0.161	0.125	0.105
Fly_ID_8588	0.233	0.203	0.160	0.106	0.148	0.102
Fly_ID_8587	0.392	0.191	0.179	0.140	0.135	0.101
Fly_ID_8586	0.323	0.257	0.179	0.206	0.108	0.100
Fly_ID_8585	0.271	0.237	0.167	0.148	0.128	0.145
Fly_ID_8584	0.375	0.281	0.209	0.161	0.172	0.145
Fly_ID_8583	0.287	0.236	0.167	0.221	0.159	0.137
Fly_ID_8582	0.276	0.220	0.175	0.182	0.182	0.142
Fly_ID_8581	0.381	0.255	0.242	0.147	0.122	0.148
Fly_ID_8580	0.210	0.180	0.243	0.119	0.163	0.115
Fly_ID_858	0.213	0.241	0.202	0.194	0.135	0.136
Fly_ID_8579	0.261	0.299	0.157	0.138	0.195	0.085
Fly_ID_8578	0.268	0.270	0.164	0.176	0.150	0.088
Fly_ID_8577	0.293	0.285	0.173	0.117	0.157	0.139
Fly_ID_8576	0.200	0.158	0.214	0.166	0.156	0.105
Fly_ID_8575	0.349	0.254	0.241	0.107	0.132	0.095
Fly_ID_8574	0.264	0.153	0.186	0.185	0.195	0.123
Fly_ID_8573	0.216	0.203	0.170	0.101	0.080	0.138
Fly_ID_8572	0.305	0.154	0.176	0.246	0.120	0.105
Fly_ID_8571	0.397	0.247	0.208	0.127	0.108	0.143
Fly_ID_8570	0.331	0.168	0.212	0.135	0.096	0.097
Fly_ID_857	0.356	0.213	0.177	0.181	0.146	0.128
Fly_ID_8569	0.325	0.234	0.239	0.172	0.115	0.085
Fly_ID_8568	0.234	0.258	0.213	0.176	0.136	0.101
Fly_ID_8567	0.254	0.243	0.171	0.104	0.090	0.083
Fly_ID_8566	0.298	0.157	0.152	0.158	0.168	0.088
Fly_ID_8565	0.232	0.179	0.151	0.214	0.090	0.085
Fly_ID_8564	0.260	0.184	0.214	0.226	0.095	0.127
Fly_ID_8563	0.263	0.244	0.170	0.245	0.095	0.146
Fly_ID_8562	0.346	0.192	0.230	0.206	0.124	0.106
Fly_ID_8561	0.356	0.227	0.220	0.209	0.096	0.105
Fly_ID_8560	0.273	0.192	0.158	0.220	0.198	0.109
Fly_ID_856	0.380	0.281	0.158	0.185	0.104	0.082
Fly_ID_8559	0.276	0.217	0.184	0.178	0.097	0.137
Fly_ID_8558	0.383	0.264	0.157	0.171	0.121	0.095
Fly_ID_8557	0.363	0.185	0.194	0.103	0.126	0.095
Fly_ID_8556	0.279	0.237	0.184	0.121	0.185	0.101
Fly_ID_8555	0.245	0.187	0.157	0.109	0.191	0.128
Fly_ID_8554	0.342	0.154	0.194	0.168	0.135	0.122
Fly_ID_8553	0.212	0.154	0.172	0.118	0.166	0.092
Fly_ID_8552	0.247	0.284	0.232	0.113	0.156	0.106
Fly_ID_8551	0.334	0.230	0.158	0.101	0.116	0.125
Fly_ID_8550	0.242	0.150	0.247	0.224	0.135	0.091
Fly_ID_855	0.234	0.167	0.230	0.242	0.171	0.104
Fly_ID_8549	0.364	0.175	0.212	0.247	0.188	0.080
Fly_ID_8548	0.294	0.249	0.196	0.238	0.145	0.087
Fly_ID_8547	0.283	0.233	0.154	0.234	0.164	0.111
Fly_ID_8546	0.239	0.155	0.205	0.209	0.080	0.139
Fly_ID_8545	0.357	0.239	0.243	0.159	0.171	0.106
Fly_ID_8544	0.339	0.197	0.198	0.166	0.128	0.116
Fly_ID_8543	0.355	0.270	0.188	0.144	0.131	0.087
Fly_ID_8542	0.354	0.167	0.164	0.128	0.105	0.084
Fly_ID_8541	0.311	0.262	0.157	0.220	0.108	0.141
Fly_ID_8540	0.341	0.298	0.171	0.222	0.167	0.097
Fly_ID_854	0.325	0.236	0.162	0.204	0.184	0.138
Fly_ID_8539	0.285	0.203	0.151	0.226	0.109	0.096
Fly_ID_8538	0.377	0.206	0.230	0.199	0.185	0.130
Fly_ID_8537	0.343	0.249	0.214	0.110	0.106	0.122
Fly_ID_8536	0.381	0.171	0.160	0.225	0.176	0.120
Fly_ID_8535	0.215	0.240	0.229	0.118	0.091	0.091
Fly_ID_8534	0.284	0.210	0.212	0.147	0.087	0.139
Fly_ID_8533	0.214	0.255	0.168	0.222	0.120	0.116
Fly_ID_8532	0.369	0.264	0.163	0.242	0.139	0.134
Fly_ID_8531	0.304	0.189	0.191	0.210	0.148	0.127
Fly_ID_8530	0.266	0.176	0.155	0.141	0.140	0.142
Fly_ID_853	0.273	0.163	0.180	0.139	0.082	0.105
Fly_ID_8529	0.292	0.249	0.189	0.138	0.146	0.108
Fly_ID_8528	0.391	0.291	0.227	0.137	0.148	0.133
Fly_ID_8527	0.260	0.257	0.168	0.150	0.166	0.096
Fly_ID_8526	0.225	0.248	0.223	0.130	0.137	0.093
Fly_ID_8525	0.240	0.286	0.208	0.206	0.105	0.114
Fly_ID_8524	0.320	0.200	0.214	0.116	0.092	0.102
Fly_ID_8523	0.348	0.274	0.226	0.174	0.108	0.131
Fly_ID_8522	0.339	0.276	0.206	0.153	0.163	0.095
Fly_ID_8521	0.227	0.279	0.165	0.216	0.134	0.091
Fly_ID_8520	0.287	0.231	0.184	0.151	0.179	0.133
Fly_ID_852	0.324	0.168	0.168	0.237	0.091	0.107
Fly_ID_8519	0.306	0.246	0.201	0.130	0.120	0.092
Fly_ID_8518	0.383	0.257	0.198	0.228	0.175	0.136
Fly_ID_8517	0.220	0.226	0.177	0.161	0.129	0.129
Fly_ID_8516	0.350	0.272	0.210	0.182	0.165	0.108
Fly_ID_8515	0.320	0.270	0.173	0.132	0.152	0.147
Fly_ID_8514	0.335	0.196	0.193	0.125	0.099	0.126
Fly_ID_8513	0.304	0.196	0.221	0.208	0.199	0.088
Fly_ID_8512	0.231	0.181	0.229	0.132	0.126	0.109
Fly_ID_8511	0.300	0.275	0.213	0.214	0.157	0.137
Fly_ID_8510	0.319	0.282	0.229	0.148	0.175	0.119
Fly_ID_851	0.296	0.160	0.200	0.210	0.156	0.145
Fly_ID_8509	0.232	0.183	0.204	0.117	0.175	0.085
Fly_ID_8508	0.283	0.215	0.229	0.192	0.098	0.149
Fly_ID_8507	0.371	0.186	0.180	0.160	0.193	0.116
Fly_ID_8506	0.380	0.273	0.175	0.119	0.185	0.110
Fly_ID_8505	0.333	0.214	0.201	0.173	0.192	0.125
Fly_ID_8504	0.257	0.178	0.240	0.226	0.138	0.095
Fly_ID_8503	0.264	0.217	0.153	0.194	0.161	0.085
Fly_ID_8502	0.289	0.268	0.241	0.173	0.110	0.113
Fly_ID_8501	0.236	0.268	0.224	0.152	0.116	0.133
Fly_ID_8500	0.203	0.194	0.172	0.229	0.083	0.146
Fly_ID_850	0.232	0.256	0.237	0.232	0.139	0.080
Fly_ID_85	0.270	0.286	0.242	0.241	0.096	0.130
Fly_ID_8499	0.289	0.204	0.157	0.210	0.193	0.135
Fly_ID_8498	0.328	0.189	0.162	0.205	0.103	0.114
Fly_ID_8497	0.397	0.192	0.184	0.236	0.139	0.110
Fly_ID_8496	0.393	0.171	0.171	0.249	0.102	0.149
Fly_ID_8495	0.339	0.177	0.206	0.231	0.098	0.094
Fly_ID_8494	0.371	0.211	0.193	0.105	0.111	0.126
Fly_ID_8493	0.309	0.220	0.159	0.137	0.083	0.099
Fly_ID_8492	0.385	0.233	0.172	0.179	0.124	0.109
Fly_ID_8491	0.227	0.173	0.212	0.155	0.087	0.115
Fly_ID_8490	0.260	0.267	0.185	0.143	0.181	0.143
Fly_ID_849	0.345	0.299	0.204	0.147	0.177	0.101
Fly_ID_8489	0.308	0.290	0.233	0.208	0.091	0.115
Fly_ID_8488	0.368	0.186	0.249	0.150	0.123	0.117
Fly_ID_8487	0.301	0.217	0.245	0.208	0.098	0.087
Fly_ID_8486	0.311	0.184	0.246	0.119	0.133	0.132
Fly_ID_8485	0.363	0.175	0.203	0.211	0.194	0.129
Fly_ID_8484	0.393	0.297	0.169	0.185	0.088	0.130
Fly_ID_8483	0.244	0.279	0.182	0.106	0.200	0.090
Fly_ID_8482	0.367	0.244	0.200	0.167	0.099	0.115
Fly_ID_8481	0.381	0.280	0.194	0.241	0.181	0.107
Fly_ID_8480	0.273	0.152	0.207	0.230	0.117	0.135
Fly_ID_848	0.363	0.286	0.246	0.113	0.200	0.133
Fly_ID_8479	0.243	0.174	0.205	0.122	0.081	0.138
Fly_ID_8478	0.277	0.154	0.164	0.193	0.141	0.103
Fly_ID_8477	0.241	0.177	0.200	0.136	0.118	0.146
Fly_ID_8476	0.354	0.186	0.211	0.147	0.182	0.141
Fly_ID_8475	0.382	0.235	0.154	0.207	0.104	0.145
Fly_ID_8474	0.325	0.281	0.233	0.107	0.159	0.098
Fly_ID_8473	0.221	0.168	0.235	0.143	0.194	0.115
Fly_ID_8472	0.240	0.293	0.152	0.244	0.106	0.095
Fly_ID_8471	0.240	0.295	0.174	0.175	0.171	0.118
Fly_ID_8470	0.380	0.256	0.161	0.198	0.156	0.148
Fly_ID_847	0.343	0.269	0.188	0.189	0.199	0.087
Fly_ID_8469	0.284	0.268	0.223	0.134	0.145	0.144
Fly_ID_8468	0.259	0.281	0.195	0.107	0.109	0.094
Fly_ID_8467	0.299	0.271	0.154	0.223	0.112	0.091
Fly_ID_8466	0.393	0.160	0.158	0.242	0.096	0.096
Fly_ID_8465	0.318	0.275	0.153	0.245	0.166	0.138
Fly_ID_8464	0.293	0.284	0.161	0.188	0.126	0.150
Fly_ID_8463	0.326	0.208	0.176	0.213	0.154	0.137
Fly_ID_8462	0.313	0.276	0.153	0.146	0.083	0.145
Fly_ID_8461	0.227	0.165	0.206	0.178	0.092	0.117
Fly_ID_8460	0.389	0.214	0.167	0.178	0.145	0.146
Fly_ID_846	0.359	0.218	0.235	0.107	0.108	0.114
Fly_ID_8459	0.371	0.246	0.194	0.168	0.160	0.082
Fly_ID_8458	0.369	0.287	0.155	0.111	0.179	0.093
Fly_ID_8457	0.201	0.247	0.248	0.206	0.090	0.085
Fly_ID_8456	0.245	0.289	0.163	0.247	0.142	0.099
Fly_ID_8455	0.275	0.285	0.198	0.112	0.178	0.136
Fly_ID_8454	0.307	0.181	0.192	0.117	0.102	0.135
Fly_ID_8453	0.328	0.216	0.220	0.174	0.195	0.100
Fly_ID_8452	0.351	0.215	0.203	0.172	0.144	0.087
Fly_ID_8451	0.330	0.289	0.177	0.190	0.113	0.086
Fly_ID_8450	0.334	0.279	0.249	0.191	0.150	0.112
Fly_ID_845	0.203	0.185	0.235	0.195	0.108	0.103
Fly_ID_8449	0.238	0.286	0.202	0.148	0.097	0.128
Fly_ID_8448	0.390	0.205	0.165	0.149	0.196	0.113
Fly_ID_8447	0.273	0.199	0.153	0.175	0.199	0.107
Fly_ID_8446	0.277	0.239	0.220	0.168	0.151	0.110
Fly_ID_8445	0.272	0.265	0.197	0.121	0.157	0.106
Fly_ID_8444	0.352	0.241	0.215	0.170	0.107	0.141
Fly_ID_8443	0.298	0.160	0.207	0.119	0.123	0.120
Fly_ID_8442	0.223	0.250	0.179	0.212	0.163	0.110
Fly_ID_8441	0.254	0.206	0.232	0.124	0.134	0.088
Fly_ID_8440	0.376	0.201	0.168	0.123	0.174	0.125
Fly_ID_844	0.230	0.226	0.217	0.136	0.142	0.146
Fly_ID_8439	0.302	0.159	0.180	0.200	0.137	0.112
Fly_ID_8438	0.396	0.274	0.228	0.198	0.154	0.137
Fly_ID_8437	0.231	0.294	0.240	0.180	0.165	0.135
Fly_ID_8436	0.272	0.201	0.216	0.118	0.134	0.123
Fly_ID_8435	0.384	0.271	0.224	0.177	0.177	0.126
Fly_ID_8434	0.274	0.254	0.186	0.117	0.153	0.109
Fly_ID_8433	0.211	0.213	0.214	0.154	0.108	0.123
Fly_ID_8432	0.304	0.164	0.212	0.179	0.119	0.108
Fly_ID_8431	0.296	0.267	0.224	0.135	0.117	0.120
Fly_ID_8430	0.258	0.159	0.229	0.219	0.157	0.109
Fly_ID_843	0.340	0.187	0.201	0.245	0.110	0.106
Fly_ID_8429	0.300	0.165	0.187	0.113	0.166	0.087
Fly_ID_8428	0.318	0.195	0.189	0.173	0.188	0.111
Fly_ID_8427	0.279	0.297	0.192	0.198	0.186	0.124
Fly_ID_8426	0.372	0.283	0.162	0.197	0.196	0.093
Fly_ID_8425	0.400	0.156	0.187	0.217	0.126	0.148
Fly_ID_8424	0.291	0.258	0.199	0.242	0.128	0.111
Fly_ID_8423	0.253	0.290	0.183	0.185	0.143	0.106
Fly_ID_8422	0.212	0.208	0.223	0.201	0.125	0.110
Fly_ID_8421	0.343	0.180	0.196	0.170	0.101	0.082
Fly_ID_8420	0.370	0.187	0.169	0.186	0.098	0.132
Fly_ID_842	0.304	0.158	0.167	0.238	0.141	0.083
Fly_ID_8419	0.330	0.200	0.168	0.203	0.081	0.106
Fly_ID_8418	0.202	0.175	0.172	0.185	0.173	0.149
Fly_ID_8417	0.255	0.283	0.151	0.220	0.111	0.103
Fly_ID_8416	0.212	0.293	0.164	0.165	0.113	0.144
Fly_ID_8415	0.242	0.237	0.217	0.149	0.128	0.092
Fly_ID_8414	0.285	0.214	0.199	0.220	0.136	0.126
Fly_ID_8413	0.231	0.295	0.250	0.161	0.126	0.103
Fly_ID_8412	0.235	0.271	0.181	0.186	0.144	0.091
Fly_ID_8411	0.356	0.173	0.202	0.194	0.089	0.120
Fly_ID_8410	0.296	0.220	0.196	0.114	0.156	0.134
Fly_ID_841	0.238	0.178	0.216	0.166	0.142	0.126
Fly_ID_8409	0.368	0.170	0.186	0.129	0.124	0.082
Fly_ID_8408	0.290	0.151	0.208	0.162	0.133	0.130
Fly_ID_8407	0.397	0.251	0.201	0.221	0.082	0.094
Fly_ID_8406	0.357	0.224	0.179	0.230	0.187	0.130
Fly_ID_8405	0.381	0.206	0.242	0.142	0.187	0.113
Fly_ID_8404	0.225	0.256	0.214	0.232	0.093	0.087
Fly_ID_8403	0.398	0.249	0.249	0.106	0.198	0.129
Fly_ID_8402	0.235	0.286	0.223	0.194	0.085	0.087
Fly_ID_8401	0.359	0.216	0.207	0.183	0.172	0.094
Fly_ID_8400	0.302	0.212	0.231	0.127	0.143	0.144
Fly_ID_840	0.385	0.245	0.223	0.125	0.193	0.139
Fly_ID_84	0.281	0.281	0.188	0.162	0.102	0.091
Fly_ID_8399	0.384	0.162	0.203	0.219	0.132	0.145
Fly_ID_8398	0.204	0.158	0.189	0.242	0.195	0.082
Fly_ID_8397	0.336	0.295	0.201	0.180	0.102	0.094
Fly_ID_8396	0.375	0.195	0.165	0.179	0.121	0.115
Fly_ID_8395	0.295	0.265	0.235	0.127	0.139	0.121
Fly_ID_8394	0.213	0.230	0.186	0.101	0.130	0.092
Fly_ID_8393	0.238	0.268	0.155	0.208	0.136	0.086
Fly_ID_8392	0.208	0.205	0.225	0.217	0.119	0.139
Fly_ID_8391	0.294	0.175	0.186	0.202	0.165	0.086
Fly_ID_8390	0.323	0.242	0.162	0.185	0.109	0.093
Fly_ID_839	0.380	0.151	0.209	0.202	0.152	0.113
Fly_ID_8389	0.245	0.238	0.164	0.166	0.156	0.138
Fly_ID_8388	0.275	0.235	0.225	0.165	0.094	0.100
Fly_ID_8387	0.206	0.240	0.222	0.226	0.159	0.109
Fly_ID_8386	0.387	0.217	0.245	0.198	0.093	0.104
Fly_ID_8385	0.215	0.236	0.205	0.203	0.089	0.090
Fly_ID_8384	0.221	0.224	0.169	0.167	0.158	0.116
Fly_ID_8383	0.342	0.211	0.176	0.206	0.122	0.144
Fly_ID_8382	0.258	0.195	0.216	0.149	0.097	0.110
Fly_ID_8381	0.314	0.187	0.171	0.186	0.184	0.087
Fly_ID_8380	0.256	0.252	0.194	0.168	0.123	0.081
Fly_ID_838	0.202	0.275	0.240	0.211	0.193	0.143
Fly_ID_8379	0.217	0.259	0.179	0.227	0.117	0.121
Fly_ID_8378	0.262	0.162	0.168	0.101	0.090	0.148
Fly_ID_8377	0.327	0.233	0.198	0.239	0.089	0.100
Fly_ID_8376	0.396	0.272	0.225	0.110	0.191	0.134
Fly_ID_8375	0.347	0.230	0.248	0.236	0.178	0.098
Fly_ID_8374	0.358	0.174	0.168	0.112	0.088	0.146
Fly_ID_8373	0.387	0.161	0.197	0.239	0.161	0.105
Fly_ID_8372	0.327	0.181	0.233	0.246	0.087	0.136
Fly_ID_8371	0.396	0.152	0.200	0.164	0.187	0.116
Fly_ID_8370	0.249	0.272	0.161	0.140	0.112	0.119
Fly_ID_837	0.305	0.187	0.245	0.250	0.118	0.138
Fly_ID_8369	0.243	0.275	0.157	0.121	0.174	0.086
Fly_ID_8368	0.200	0.295	0.176	0.167	0.140	0.081
Fly_ID_8367	0.398	0.241	0.250	0.154	0.087	0.122
Fly_ID_8366	0.287	0.168	0.242	0.242	0.090	0.115
Fly_ID_8365	0.396	0.190	0.236	0.112	0.173	0.139
Fly_ID_8364	0.206	0.172	0.223	0.161	0.092	0.081
Fly_ID_8363	0.368	0.282	0.229	0.106	0.122	0.134
Fly_ID_8362	0.356	0.280	0.229	0.170	0.164	0.092
Fly_ID_8361	0.302	0.266	0.191	0.106	0.136	0.146
Fly_ID_8360	0.210	0.232	0.233	0.121	0.153	0.145
Fly_ID_836	0.324	0.252	0.232	0.161	0.177	0.105
Fly_ID_8359	0.209	0.182	0.198	0.228	0.101	0.098
Fly_ID_8358	0.247	0.252	0.180	0.180	0.193	0.096
Fly_ID_8357	0.324	0.262	0.158	0.199	0.161	0.114
Fly_ID_8356	0.271	0.277	0.227	0.183	0.180	0.107
Fly_ID_8355	0.387	0.226	0.166	0.180	0.161	0.136
Fly_ID_8354	0.332	0.157	0.199	0.181	0.114	0.088
Fly_ID_8353	0.344	0.263	0.220	0.208	0.174	0.113
Fly_ID_8352	0.258	0.281	0.233	0.239	0.187	0.108
Fly_ID_8351	0.301	0.150	0.188	0.154	0.196	0.121
Fly_ID_8350	0.357	0.195	0.223	0.171	0.083	0.120
Fly_ID_835	0.378	0.268	0.200	0.202	0.179	0.093
Fly_ID_8349	0.267	0.280	0.192	0.232	0.094	0.099
